Site_ID,Date,EPID,CPID,eBay URL,Google search URL,Category Name,Catalog ID,Catalog Name,Product Title
0,4/24/2012,101704895,1417950046,http://catalog.ebay.com/101704895,Google Search the Product Title,Cameras & Photo,586,Camera Lenses_new,Nikon Ai-S MF 36 mm - 72 mm F/3.5  Lens
0,4/24/2012,101735983,1417950054,http://catalog.ebay.com/101735983,Google Search the Product Title,Cameras & Photo,587,Camera Lenses_new,Tokina 80 mm - 200 mm F/4.5-5.6  Lens
0,4/24/2012,113666261,5000002582804,http://catalog.ebay.com/113666261,Google Search the Product Title,Cameras & Photo,588,Camera Lenses_new,Sears 135 mm F/2.8 Lens For Pentax
0,4/24/2012,113729377,5000002582838,http://catalog.ebay.com/113729377,Google Search the Product Title,Cameras & Photo,589,Camera Lenses_new,Mamiya 55 mm F/1.4  Lens
0,4/24/2012,99945998,1417465575,http://catalog.ebay.com/99945998,Google Search the Product Title,Cameras & Photo,591,Camera Lenses_new,"Phoenix 650 mm - 1,300 mm F/8.0-16.0 Lens For Canon"
0,4/24/2012,101659844,1417949984,http://catalog.ebay.com/101659844,Google Search the Product Title,Cameras & Photo,592,Camera Lenses_new,Minolta MD 45 mm F/2.0  Lens
0,4/24/2012,101705075,1417950190,http://catalog.ebay.com/101705075,Google Search the Product Title,Cameras & Photo,593,Camera Lenses_new,Konica Minolta AF XI 28 mm - 80 mm F/4.0-5.6  Lens
0,4/24/2012,99722723,1415654272,http://catalog.ebay.com/99722723,Google Search the Product Title,Cameras & Photo,595,Camera Lenses_new,Nikon Nikkor 14 mm F/2.8 D AF ED  Lens
0,4/24/2012,99731200,1415655157,http://catalog.ebay.com/99731200,Google Search the Product Title,Cameras & Photo,596,Camera Lenses_new,Pentax SMC P 67 135 mm F/4.0  Lens
0,4/24/2012,99749677,1415654634,http://catalog.ebay.com/99749677,Google Search the Product Title,Cameras & Photo,597,Camera Lenses_new,Nikon Zoom-Nikkor AF-S VR G IF-ED 200 mm - 400 mm 4  Lens
0,4/24/2012,111482713,5000001439848,http://catalog.ebay.com/111482713,Google Search the Product Title,Cameras & Photo,599,Camera Lenses_new,Ricoh GXR A16 24 mm - 85 mm F/3.5-5.5  Lens
0,4/24/2012,111920793,5000001656029,http://catalog.ebay.com/111920793,Google Search the Product Title,Cameras & Photo,600,Camera Lenses_new,Minolta Maxxum AF 100 mm - 300 mm F/4.5-5.6 AF Xi  Lens
0,4/24/2012,112293869,5000001934741,http://catalog.ebay.com/112293869,Google Search the Product Title,Cameras & Photo,601,Camera Lenses_new,Sigma 90 mm f/2.8  Lens
0,4/24/2012,112318087,5000001934371,http://catalog.ebay.com/112318087,Google Search the Product Title,Cameras & Photo,602,Camera Lenses_new,Pentax SMC-A 645 120 mm f/4.0  Lens
0,4/24/2012,112340728,5000001934366,http://catalog.ebay.com/112340728,Google Search the Product Title,Cameras & Photo,603,Camera Lenses_new,Canon EF 50 mm - 200 mm f/3.5-4.5 EF  Lens
0,4/24/2012,99655234,1415814607,http://catalog.ebay.com/99655234,Google Search the Product Title,Cameras & Photo,604,Camera Lenses_new,Nikon Zoom-Nikkor ED-IF AF-S 24 mm - 120 mm F/3.5-5.6  Lens
0,4/24/2012,101701242,1417949880,http://catalog.ebay.com/101701242,Google Search the Product Title,Cameras & Photo,607,Camera Lenses_new,Mamiya 35 mm F/2.8  Lens
0,4/24/2012,101701979,1417950690,http://catalog.ebay.com/101701979,Google Search the Product Title,Cameras & Photo,608,Camera Lenses_new,Rokinon D Mt One Touch 80 mm - 200 mm F/4.5 Lens For Canon
0,4/24/2012,101736723,1417950790,http://catalog.ebay.com/101736723,Google Search the Product Title,Cameras & Photo,609,Camera Lenses_new,Canon FD 35 mm - 70 mm F/4.0  Lens
0,4/24/2012,101743920,1417949662,http://catalog.ebay.com/101743920,Google Search the Product Title,Cameras & Photo,611,Camera Lenses_new,Canon 28 mm F/3.5 FD  Lens
0,4/24/2012,101744320,1417949988,http://catalog.ebay.com/101744320,Google Search the Product Title,Cameras & Photo,612,Camera Lenses_new,Minolta MD 50 mm F/2.0  Lens
0,4/24/2012,101761717,1417950026,http://catalog.ebay.com/101761717,Google Search the Product Title,Cameras & Photo,613,Camera Lenses_new,Raynox HD-6600PRO-58 Wideangle 0.66x  Lens
0,4/24/2012,101766568,1417950093,http://catalog.ebay.com/101766568,Google Search the Product Title,Cameras & Photo,615,Camera Lenses_new,Zeiss Hologon 16 mm F/8.0 Lens For Contax
0,4/24/2012,101766878,1417950507,http://catalog.ebay.com/101766878,Google Search the Product Title,Cameras & Photo,616,Camera Lenses_new,Panasonic DMW-LT55  Lens
0,4/24/2012,102661111,1422414558,http://catalog.ebay.com/102661111,Google Search the Product Title,Cameras & Photo,617,Camera Lenses_new,Tamron LD 18 mm - 270 mm F/3.5-6.3 II VC AF Di Lens For Canon/Nikon
0,4/24/2012,103001321,1422627656,http://catalog.ebay.com/103001321,Google Search the Product Title,Cameras & Photo,618,Camera Lenses_new,Rokinon 800 mm f/8 HD Lens For Sony
0,4/24/2012,103100893,1422654923,http://catalog.ebay.com/103100893,Google Search the Product Title,Cameras & Photo,619,Camera Lenses_new,Tamron SP A005 70 mm - 300 mm F/4.0-5.6 Di AF VC USD Lens For Sony
0,4/24/2012,109939999,5000000656792,http://catalog.ebay.com/109939999,Google Search the Product Title,Cameras & Photo,620,Camera Lenses_new,Nikon Micro-Nikkor 50 mm f/3.5  Lens
0,4/24/2012,110379844,5000000674017,http://catalog.ebay.com/110379844,Google Search the Product Title,Cameras & Photo,621,Camera Lenses_new,Pentax SMC F 28 mm - 80 mm f/3.5-4.5  Lens
0,4/24/2012,111312140,5000001223192,http://catalog.ebay.com/111312140,Google Search the Product Title,Cameras & Photo,622,Camera Lenses_new,Canon EF 28 mm - 80 mm F/3.5-5.6 IV USM AD  Lens
0,4/24/2012,111788495,5000001623642,http://catalog.ebay.com/111788495,Google Search the Product Title,Cameras & Photo,623,Camera Lenses_new,Vivitar 7 Element 2x Lens For Sony
0,4/24/2012,111955516,5000001710612,http://catalog.ebay.com/111955516,Google Search the Product Title,Cameras & Photo,624,Camera Lenses_new,Rokinon Ultra 7.5 mm f/3.5 Aspherical Lens For Olympus
0,4/24/2012,112061362,5000001848871,http://catalog.ebay.com/112061362,Google Search the Product Title,Cameras & Photo,625,Camera Lenses_new,Sigma 18 mm - 200 mm F/3.5-6.3 II HSM OS DC Lens For Nikon
0,4/24/2012,112245834,5000001934878,http://catalog.ebay.com/112245834,Google Search the Product Title,Cameras & Photo,626,Camera Lenses_new,Bower 0.42x 55 mm Lens For Sony
0,4/24/2012,112283165,5000001934355,http://catalog.ebay.com/112283165,Google Search the Product Title,Cameras & Photo,627,Camera Lenses_new,Kilfitt Makro-Kilar 90 mm f/2.8  Lens
0,4/24/2012,112293849,5000001934579,http://catalog.ebay.com/112293849,Google Search the Product Title,Cameras & Photo,628,Camera Lenses_new,"Opteka MF 500 mm - 1,000 mm f/6.3 Lens For Nikon"
0,4/24/2012,112983096,5000002044536,http://catalog.ebay.com/112983096,Google Search the Product Title,Cameras & Photo,629,Camera Lenses_new,Albinar ADG 80 mm - 200 mm F/3.9 Lens For Canon
0,4/24/2012,113122934,5000002114907,http://catalog.ebay.com/113122934,Google Search the Product Title,Cameras & Photo,630,Camera Lenses_new,Panasonic DMW-LC55 55 mm  Lens
0,4/24/2012,113216291,5000002157522,http://catalog.ebay.com/113216291,Google Search the Product Title,Cameras & Photo,631,Camera Lenses_new,Olympus M.Zuiko 14 mm - 42 mm F/3.5-5.6 II R ED Lens (Black)
0,4/24/2012,114174692,5000002935047,http://catalog.ebay.com/114174692,Google Search the Product Title,Cameras & Photo,633,Camera Lenses_new,Jupiter 12 35 mm F/2.8 Lens For Contax
0,4/24/2012,99654904,1415813153,http://catalog.ebay.com/99654904,Google Search the Product Title,Cameras & Photo,634,Camera Lenses_new,Nikon Zoom-Nikkor 20 mm - 35 mm F/2.8 AF  Lens
0,4/24/2012,99725113,1415813902,http://catalog.ebay.com/99725113,Google Search the Product Title,Cameras & Photo,635,Camera Lenses_new,Nikon Nikkor 300 mm F/2.8  Lens
0,4/24/2012,99750357,1415811934,http://catalog.ebay.com/99750357,Google Search the Product Title,Cameras & Photo,637,Camera Lenses_new,Vivitar 13 mm F/2.8 Lens For Canon
0,4/24/2012,99751987,1415813936,http://catalog.ebay.com/99751987,Google Search the Product Title,Cameras & Photo,638,Camera Lenses_new,Pentax SMC P 67 90 mm F/2.8  Lens
0,4/24/2012,99752367,1415814574,http://catalog.ebay.com/99752367,Google Search the Product Title,Cameras & Photo,639,Camera Lenses_new,Nikon Nikkor 45 mm F/2.8  Lens
0,4/24/2012,99757818,1415811889,http://catalog.ebay.com/99757818,Google Search the Product Title,Cameras & Photo,640,Camera Lenses_new,Vivitar 13 mm F/2.8 Lens For Minolta/Sony
0,4/24/2012,99758618,1415813635,http://catalog.ebay.com/99758618,Google Search the Product Title,Cameras & Photo,641,Camera Lenses_new,Vivitar 24 mm F/2.8 Lens For Canon
0,4/24/2012,101658194,1417894193,http://catalog.ebay.com/101658194,Google Search the Product Title,Cameras & Photo,642,Camera Lenses_new,Pentax SMC P smc D FA 645 55 mm F/2.8  Lens
0,4/24/2012,101658434,1417948572,http://catalog.ebay.com/101658434,Google Search the Product Title,Cameras & Photo,643,Camera Lenses_new,Contax 28 mm - 70 mm F/3.5-4.5  Lens
0,4/24/2012,101658724,1417948820,http://catalog.ebay.com/101658724,Google Search the Product Title,Cameras & Photo,644,Camera Lenses_new,Minolta MD 28 mm F/2.0  Lens
0,4/24/2012,101660194,1417950297,http://catalog.ebay.com/101660194,Google Search the Product Title,Cameras & Photo,645,Camera Lenses_new,Lensbaby 50 mm F/2.0 Lens For Nikon
0,4/24/2012,101660274,1417950377,http://catalog.ebay.com/101660274,Google Search the Product Title,Cameras & Photo,646,Camera Lenses_new,Zeiss ZM 35 mm F/2.0 Lens (Black)
0,4/24/2012,101697869,1415655318,http://catalog.ebay.com/101697869,Google Search the Product Title,Cameras & Photo,647,Camera Lenses_new,Olympus  Zuiko Aspherical ED 18 mm - 180 mm F/3.5-6.3  Lens For Four Thirds
0,4/24/2012,101699999,1417948723,http://catalog.ebay.com/101699999,Google Search the Product Title,Cameras & Photo,648,Camera Lenses_new,Nikon 100 mm F/2.8  Lens
0,4/24/2012,101700249,1417949015,http://catalog.ebay.com/101700249,Google Search the Product Title,Cameras & Photo,649,Camera Lenses_new,Zeiss Sonnar T CFE 180 mm F/4.0  Lens
0,4/24/2012,101700289,1417949059,http://catalog.ebay.com/101700289,Google Search the Product Title,Cameras & Photo,650,Camera Lenses_new,Pentax SMC P FA Al [IF] 35 mm F/3.5  Lens
0,4/24/2012,101700409,1417949037,http://catalog.ebay.com/101700409,Google Search the Product Title,Cameras & Photo,651,Camera Lenses_new,Konica Minolta Konica M-Hexanon 21 mm - 35 mm F/3.4-4.0  Lens
0,4/24/2012,101701112,1417949728,http://catalog.ebay.com/101701112,Google Search the Product Title,Cameras & Photo,652,Camera Lenses_new,Sigma UC 28 mm - 70 mm F/3.5-4.5  Lens
0,4/24/2012,101701199,1417949873,http://catalog.ebay.com/101701199,Google Search the Product Title,Cameras & Photo,653,Camera Lenses_new,Konica Minolta Hexar AR 28 mm F/3.5  Lens
0,4/24/2012,101701265,1415655270,http://catalog.ebay.com/101701265,Google Search the Product Title,Cameras & Photo,654,Camera Lenses_new,Sigma DG 28 mm - 200 mm F/3.5-5.6 Lens For Pentax
0,4/24/2012,101701829,1417950562,http://catalog.ebay.com/101701829,Google Search the Product Title,Cameras & Photo,656,Camera Lenses_new,Konica Minolta AF 35 mm F/1.4 Lens For Sony
0,4/24/2012,101702062,1417950681,http://catalog.ebay.com/101702062,Google Search the Product Title,Cameras & Photo,658,Camera Lenses_new,Vivitar MD Mt 70 mm - 210 mm F/4.5 Lens For Minolta
0,4/24/2012,101702182,1417950861,http://catalog.ebay.com/101702182,Google Search the Product Title,Cameras & Photo,659,Camera Lenses_new,Olympus Zuiko 75 mm - 150 mm F/4.0  Lens
0,4/24/2012,101703695,1417948835,http://catalog.ebay.com/101703695,Google Search the Product Title,Cameras & Photo,660,Camera Lenses_new,Quantaray 100 mm - 300 mm F/4.5-6.7 Lens For Minolta
0,4/24/2012,101704651,1417949191,http://catalog.ebay.com/101704651,Google Search the Product Title,Cameras & Photo,662,Camera Lenses_new,Bronica Zenzanon PS 65 mm F/4.0  Lens
0,4/24/2012,101704801,1417949355,http://catalog.ebay.com/101704801,Google Search the Product Title,Cameras & Photo,663,Camera Lenses_new,Vivitar 215951 19 mm F/3.8 Lens For Pentax
0,4/24/2012,101705041,1417949559,http://catalog.ebay.com/101705041,Google Search the Product Title,Cameras & Photo,664,Camera Lenses_new,Olympus Zuiko 40 mm - 150 mm F/3.8 Lens For Four Thirds
0,4/24/2012,101705471,1417949837,http://catalog.ebay.com/101705471,Google Search the Product Title,Cameras & Photo,665,Camera Lenses_new,Yashica DSB 70 mm - 210 mm F/4.0  Lens
0,4/24/2012,101717056,1417949366,http://catalog.ebay.com/101717056,Google Search the Product Title,Cameras & Photo,667,Camera Lenses_new,Kenko 0.43x Wide-Angle Fisheye 37 mm  Lens
0,4/24/2012,101717326,1417949628,http://catalog.ebay.com/101717326,Google Search the Product Title,Cameras & Photo,668,Camera Lenses_new,Tokina AT-X Apo 400 mm F/5.6 Lens For Canon
0,4/24/2012,101718366,1417950735,http://catalog.ebay.com/101718366,Google Search the Product Title,Cameras & Photo,669,Camera Lenses_new,Sigma 39 mm - 80 mm F/3.5  Lens
0,4/24/2012,101734933,1417948797,http://catalog.ebay.com/101734933,Google Search the Product Title,Cameras & Photo,670,Camera Lenses_new,Vivitar 70 mm - 210 mm F/2.8-4.0 Lens For Nikon
0,4/24/2012,101735463,1417949499,http://catalog.ebay.com/101735463,Google Search the Product Title,Cameras & Photo,671,Camera Lenses_new,Zeiss Tessar T MM 45 mm F/2.8  Lens
0,4/24/2012,101735613,1417949517,http://catalog.ebay.com/101735613,Google Search the Product Title,Cameras & Photo,672,Camera Lenses_new,Zeiss Distagon T* MM 15 mm F/3.5  Lens
0,4/24/2012,101736663,1417950742,http://catalog.ebay.com/101736663,Google Search the Product Title,Cameras & Photo,673,Camera Lenses_new,Digital Concepts 0.45X Wide Angle Auxiliary  Lens
0,4/24/2012,101736703,1417950712,http://catalog.ebay.com/101736703,Google Search the Product Title,Cameras & Photo,674,Camera Lenses_new,Tamron LD Zoom 28 mm - 200 mm f/3.8-5.6 Lens For Canon
0,4/24/2012,101742730,1417927196,http://catalog.ebay.com/101742730,Google Search the Product Title,Cameras & Photo,675,Camera Lenses_new,Sony VCL-DH2630  Lens
0,4/24/2012,101742980,1417948684,http://catalog.ebay.com/101742980,Google Search the Product Title,Cameras & Photo,676,Camera Lenses_new,Konica Minolta Maxxum G D AF 85 mm F/1.4  Lens
0,4/24/2012,101743580,1417949310,http://catalog.ebay.com/101743580,Google Search the Product Title,Cameras & Photo,677,Camera Lenses_new,Tokina SZ 75-300mm f/4.5-5.6 75 mm - 300 mm F/4.5-5.6 Lens For Minolta
0,4/24/2012,101744510,1417950279,http://catalog.ebay.com/101744510,Google Search the Product Title,Cameras & Photo,678,Camera Lenses_new,Kalimar Multi-Coated Macro Zoom 80 mm - 200 mm F/4.5-5.6  Lens
0,4/24/2012,101745050,1417950807,http://catalog.ebay.com/101745050,Google Search the Product Title,Cameras & Photo,679,Camera Lenses_new,Pentax SMC ED 200 mm F/4.0  Lens
0,4/24/2012,101745140,1417950777,http://catalog.ebay.com/101745140,Google Search the Product Title,Cameras & Photo,680,Camera Lenses_new,Kalimar MD Mt Macro Zoom 80 mm - 200 mm F/3.9 Lens For Minolta
0,4/24/2012,101760687,1417949035,http://catalog.ebay.com/101760687,Google Search the Product Title,Cameras & Photo,681,Camera Lenses_new,Bronica Zenzanon PG 50 mm F/4.5  Lens
0,4/24/2012,101761897,1417950182,http://catalog.ebay.com/101761897,Google Search the Product Title,Cameras & Photo,682,Camera Lenses_new,Pentax SMC P 55 mm F/4.0  Lens
0,4/24/2012,101761937,1417950202,http://catalog.ebay.com/101761937,Google Search the Product Title,Cameras & Photo,683,Camera Lenses_new,Nikon D 105 mm F/2.8  Lens
0,4/24/2012,101766618,1417950149,http://catalog.ebay.com/101766618,Google Search the Product Title,Cameras & Photo,684,Camera Lenses_new,Zeiss Distagon T* ZM 18 mm F/4.0  Lens
0,4/24/2012,101766788,1417950423,http://catalog.ebay.com/101766788,Google Search the Product Title,Cameras & Photo,685,Camera Lenses_new,Vivitar 7 Element 2x Lens For Canon
0,4/24/2012,101767318,1417954521,http://catalog.ebay.com/101767318,Google Search the Product Title,Cameras & Photo,686,Camera Lenses_new,Voigtlaender Voigtlander Color Skopar Classic 35 mm F/2.5  Lens
0,4/24/2012,102715754,1422555563,http://catalog.ebay.com/102715754,Google Search the Product Title,Cameras & Photo,687,Camera Lenses_new,Nikon 35-70mm f/3.5-4.8 for NIkon FM10 35 mm - 70 mm f/3.5-4.8  Lens
0,4/24/2012,103001541,1422628148,http://catalog.ebay.com/103001541,Google Search the Product Title,Cameras & Photo,688,Camera Lenses_new,Promaster 28 mm - 300 mm f/3.5-6.3 Lens For Sony
0,4/24/2012,108962698,5000000184878,http://catalog.ebay.com/108962698,Google Search the Product Title,Cameras & Photo,689,Camera Lenses_new,Vivitar Series 1 4-Element 2x Teleconverter Lens For Sony
0,4/24/2012,111432811,5000001560947,http://catalog.ebay.com/111432811,Google Search the Product Title,Cameras & Photo,690,Camera Lenses_new,Pentax SMC 75 mm - 150 mm F/4.0  Lens
0,4/24/2012,111824295,5000001629136,http://catalog.ebay.com/111824295,Google Search the Product Title,Cameras & Photo,691,Camera Lenses_new,Olympus Zuiko 50 mm - 90 mm F/3.5  Lens
0,4/24/2012,112257141,5000001934683,http://catalog.ebay.com/112257141,Google Search the Product Title,Cameras & Photo,692,Camera Lenses_new,Holga HL-O 60 mm f/8.0 Lens For Olympus
0,4/24/2012,112293859,5000001934733,http://catalog.ebay.com/112293859,Google Search the Product Title,Cameras & Photo,693,Camera Lenses_new,Holga HPL-SN 0.25 mm  Lens
0,4/24/2012,112318237,5000001934857,http://catalog.ebay.com/112318237,Google Search the Product Title,Cameras & Photo,694,Camera Lenses_new,Zykkor 0.45x Lens For Canon
0,4/24/2012,112333223,5000001934789,http://catalog.ebay.com/112333223,Google Search the Product Title,Cameras & Photo,695,Camera Lenses_new,Sony VCL HG0872X  Lens
0,4/24/2012,112340928,5000001934796,http://catalog.ebay.com/112340928,Google Search the Product Title,Cameras & Photo,696,Camera Lenses_new,Zeikos 2.0x 52 mm  Lens
0,4/24/2012,112340948,5000001934872,http://catalog.ebay.com/112340948,Google Search the Product Title,Cameras & Photo,697,Camera Lenses_new,Holga 2.5X f/2.5  Lens
0,4/24/2012,113743091,5000002597733,http://catalog.ebay.com/113743091,Google Search the Product Title,Cameras & Photo,698,Camera Lenses_new,Nikon 70 mm - 300 mm F/4.5-5.6 AF  Lens
0,4/24/2012,99652734,1415654619,http://catalog.ebay.com/99652734,Google Search the Product Title,Cameras & Photo,699,Camera Lenses_new,Nikon Nikkor S II IF-ED 300 mm F/2.8  Lens
0,4/24/2012,99653934,1415812931,http://catalog.ebay.com/99653934,Google Search the Product Title,Cameras & Photo,700,Camera Lenses_new,Sinar 45 mm F/4.5  Lens
0,4/24/2012,99654224,1415813559,http://catalog.ebay.com/99654224,Google Search the Product Title,Cameras & Photo,701,Camera Lenses_new,Nikon Micro-Nikkor 200 mm F/4.0  Lens
0,4/24/2012,99690392,1415813555,http://catalog.ebay.com/99690392,Google Search the Product Title,Cameras & Photo,702,Camera Lenses_new,Nikon Nikkor 400 mm F/2.8  Lens
0,4/24/2012,99691642,1415813981,http://catalog.ebay.com/99691642,Google Search the Product Title,Cameras & Photo,704,Camera Lenses_new,Pentax SMC P 67 75 mm F/4.5  Lens
0,4/24/2012,99700521,1415814514,http://catalog.ebay.com/99700521,Google Search the Product Title,Cameras & Photo,706,Camera Lenses_new,Exakta Xenotar 80mm f/2.8 80 mm - 45 mm F/2.8  Lens
0,4/24/2012,99711156,1415812287,http://catalog.ebay.com/99711156,Google Search the Product Title,Cameras & Photo,707,Camera Lenses_new,Kenko 28 mm - 300 mm F/4.0-6.3  Lens
0,4/24/2012,99724133,1415812648,http://catalog.ebay.com/99724133,Google Search the Product Title,Cameras & Photo,709,Camera Lenses_new,Sony SAL24105  Lens
0,4/24/2012,99730770,1415654951,http://catalog.ebay.com/99730770,Google Search the Product Title,Cameras & Photo,710,Camera Lenses_new,Raynox DCR 1.85x  Lens
0,4/24/2012,99732570,1415812761,http://catalog.ebay.com/99732570,Google Search the Product Title,Cameras & Photo,712,Camera Lenses_new,Sigma EX DG APO HSM IF 70 mm - 200 mm F/2.8 Lens For Nikon
0,4/24/2012,99751687,1415813588,http://catalog.ebay.com/99751687,Google Search the Product Title,Cameras & Photo,714,Camera Lenses_new,Quantaray Tech-10 50 mm F/2.8 Lens For Canon
0,4/24/2012,99758958,1415814007,http://catalog.ebay.com/99758958,Google Search the Product Title,Cameras & Photo,715,Camera Lenses_new,"Pentax smc T Reflex 67 1,000 mm F/8.0  Lens"
0,4/24/2012,99840934,1417465521,http://catalog.ebay.com/99840934,Google Search the Product Title,Cameras & Photo,716,Camera Lenses_new,Canon WD H58W  Lens
0,4/24/2012,99937767,1417465154,http://catalog.ebay.com/99937767,Google Search the Product Title,Cameras & Photo,717,Camera Lenses_new,Zeiss Distagon T* 35 mm F/2.0 ZF  Lens
0,4/24/2012,101658414,1417948578,http://catalog.ebay.com/101658414,Google Search the Product Title,Cameras & Photo,719,Camera Lenses_new,Phoenix 100 mm - 300 mm F/5.6-6.7 Lens For Canon
0,4/24/2012,101658554,1417948616,http://catalog.ebay.com/101658554,Google Search the Product Title,Cameras & Photo,720,Camera Lenses_new,Schneider Apo-Symmar 240 mm F/5.6  Lens
0,4/24/2012,101658934,1417949056,http://catalog.ebay.com/101658934,Google Search the Product Title,Cameras & Photo,721,Camera Lenses_new,Sigma APO 70 mm - 210 mm F/4.0-5.6 Lens For Nikon
0,4/24/2012,101659254,1417949414,http://catalog.ebay.com/101659254,Google Search the Product Title,Cameras & Photo,722,Camera Lenses_new,Sigma APO 400 mm F/5.6 Lens For Canon
0,4/24/2012,101659334,1417949444,http://catalog.ebay.com/101659334,Google Search the Product Title,Cameras & Photo,723,Camera Lenses_new,Tokina AT-X PRO AF 28 mm - 80 mm F/2.8 Lens For Nikon
0,4/24/2012,101659674,1417949862,http://catalog.ebay.com/101659674,Google Search the Product Title,Cameras & Photo,724,Camera Lenses_new,Vivitar 75 mm - 205 mm F/3.5-4.5  Lens
0,4/24/2012,101660374,1417950477,http://catalog.ebay.com/101660374,Google Search the Product Title,Cameras & Photo,725,Camera Lenses_new,Rollei HC 210 mm F/4.0  Lens
0,4/24/2012,101660454,1417950549,http://catalog.ebay.com/101660454,Google Search the Product Title,Cameras & Photo,726,Camera Lenses_new,Zeikos ZE-2X58B  Lens
0,4/24/2012,101660524,1417950601,http://catalog.ebay.com/101660524,Google Search the Product Title,Cameras & Photo,727,Camera Lenses_new,Sigma EX DG HSM Aspherical 50 mm F/1.4 Lens For Four Thirds
0,4/24/2012,101660604,1417950799,http://catalog.ebay.com/101660604,Google Search the Product Title,Cameras & Photo,728,Camera Lenses_new,Zeiss Distagon T* 28 mm F/2.0 ZE Lens For Canon
0,4/24/2012,101697802,1415654643,http://catalog.ebay.com/101697802,Google Search the Product Title,Cameras & Photo,731,Camera Lenses_new,Sigma DC Aspherical 18 mm - 50 mm F/3.5-5.6 Lens For Pentax
0,4/24/2012,101699629,1417894196,http://catalog.ebay.com/101699629,Google Search the Product Title,Cameras & Photo,732,Camera Lenses_new,Zeiss Sonnar T CFi 150 mm F/4.0  Lens
0,4/24/2012,101699702,1417894291,http://catalog.ebay.com/101699702,Google Search the Product Title,Cameras & Photo,733,Camera Lenses_new,Cosina 19 mm - 35 mm F/3.5-4.5 Lens For Canon
0,4/24/2012,101699909,1417948619,http://catalog.ebay.com/101699909,Google Search the Product Title,Cameras & Photo,734,Camera Lenses_new,Sigma Manual Focus 24 mm f/2.8 Lens For Yashica
0,4/24/2012,101700122,1417948754,http://catalog.ebay.com/101700122,Google Search the Product Title,Cameras & Photo,735,Camera Lenses_new,Schneider Apo-Symmar 100 mm F/5.6  Lens
0,4/24/2012,101700272,1417948856,http://catalog.ebay.com/101700272,Google Search the Product Title,Cameras & Photo,736,Camera Lenses_new,Tokina AT-X AF PRO 17 mm F/3.5 Lens For Canon
0,4/24/2012,101700282,1417948890,http://catalog.ebay.com/101700282,Google Search the Product Title,Cameras & Photo,737,Camera Lenses_new,Konica Minolta Maxxum II 75 mm - 300 mm F/4.5-5.6  Lens
0,4/24/2012,101700449,1417949235,http://catalog.ebay.com/101700449,Google Search the Product Title,Cameras & Photo,738,Camera Lenses_new,Schneider G-Claron 355 mm F/9.0  Lens
0,4/24/2012,101700512,1417949096,http://catalog.ebay.com/101700512,Google Search the Product Title,Cameras & Photo,739,Camera Lenses_new,Konica Minolta 70 mm - 210 mm F/4.5-5.6 AF Lens For Maxxum
0,4/24/2012,101700652,1417949246,http://catalog.ebay.com/101700652,Google Search the Product Title,Cameras & Photo,740,Camera Lenses_new,Tokina AT-X PRO AF 17 mm F/3.5 Lens For Nikon
0,4/24/2012,101700659,1417949293,http://catalog.ebay.com/101700659,Google Search the Product Title,Cameras & Photo,741,Camera Lenses_new,Zeiss T CFE 350 mm F/5.6  Lens
